family,suffix,feature,n,n_tickers,ic21,ic63,ic126,median_per_ticker_ic21,same_sign_share,abs21,abs63,abs126,multi_horizon_avg,quality
f23_transmission_revenue,base_076_150,f23tre_f23_transmission_revenue_revenue_smoothness_5p63s_signxclose_base_v087_signal,7740,19,-0.0929969405301407,-0.107158697487525,-0.1613799191025711,-0.1244621723680613,1.0,0.0929969405301407,0.107158697487525,0.1613799191025711,0.12051185237341226,0.10750291440322056
f41_utility_roic_stability,base_076_150,f41urs_f41_utility_roic_stability_stabsignxcm_base_v139_signal,35760,19,-0.1033663104279691,-0.0833538385213192,-0.1310127680132476,-0.1500094265547761,0.9473684210526316,0.1033663104279691,0.0833538385213192,0.1310127680132476,0.1059109723208453,0.10069348767459772
f25_transmission_capital_efficiency,base_001_075,f25tce_f25_transmission_capital_efficiency_revenue_per_asset_63p21s_ema_w_base_v064_signal,121831,19,-0.0680044231744583,-0.1237790080566571,-0.1725068809766581,-0.0976255389540496,1.0,0.0680044231744583,0.1237790080566571,0.1725068809766581,0.12143010406925785,0.1004121673094479
f43_renewable_capital_efficiency,base_001_075,f43rce_f43_renewable_capital_efficiency_atomeanxc_base_v010_signal,121831,19,-0.0679552507696939,-0.1237134293655122,-0.1723234555993269,-0.0976837078692189,1.0,0.0679552507696939,0.1237134293655122,0.1723234555993269,0.12133071191151101,0.10033793507288434
f25_transmission_capital_efficiency,base_076_150,f25tce_f25_transmission_capital_efficiency_revenue_per_asset_63p5s_xclose_mean_base_v143_signal,121831,19,-0.0681647398087525,-0.1225722667208799,-0.1725050018168263,-0.0950566671356149,1.0,0.0681647398087525,0.1225722667208799,0.1725050018168263,0.12108066944881957,0.1001380371836018
f28_power_pricing_dynamics,base_001_075,f28ppd_f28_power_pricing_dynamics_pricing_proxy_21d_t1s5i21_base_v052_signal,121831,19,-0.0664524640196934,-0.125014681288331,-0.1733109163258251,-0.1061643881140731,1.0,0.0664524640196934,0.125014681288331,0.1733109163258251,0.12159268721128318,0.10004989704620443
f17_clean_energy_burn_rate,base_001_075,f17cbr_f17_clean_energy_burn_rate_p1_abs_xclz_5d_base_v042_signal,7752,19,-0.1179631145522541,-0.0892189837485304,-0.0728417731687728,-0.1192164922768166,0.8421052631578947,0.1179631145522541,0.0892189837485304,0.0728417731687728,0.09334129048985244,0.09977781086421929
f25_transmission_capital_efficiency,base_001_075,f25tce_f25_transmission_capital_efficiency_revenue_per_asset_63p45s_ema_w_base_v075_signal,121831,19,-0.0667128781908178,-0.1232933273945016,-0.1718395719947788,-0.1000766005363919,1.0,0.0667128781908178,0.1232933273945016,0.1718395719947788,0.12061525919336606,0.09945601702251708
f28_power_pricing_dynamics,base_001_075,f28ppd_f28_power_pricing_dynamics_pricing_proxy_42d_t9s5i21_base_v061_signal,121831,19,-0.065497710592628,-0.1237346143936071,-0.1718142077436653,-0.098537443695185,1.0,0.065497710592628,0.1237346143936071,0.1718142077436653,0.12034884424330013,0.09891625630557732
f25_transmission_capital_efficiency,base_001_075,f25tce_f25_transmission_capital_efficiency_revenue_per_asset_63p126s_ema_w_base_v067_signal,121831,19,-0.0656651303357072,-0.1218976307025128,-0.1700049978988594,-0.1049853699169235,1.0,0.0656651303357072,0.1218976307025128,0.1700049978988594,0.11918925297902645,0.0981858605802217
f10_utility_regulated_growth,base_076_150,f10urg_f10_utility_regulated_growth_compq_rank_5d_base_v106_signal,13547,19,-0.0965018416216643,-0.0812636448288376,-0.1336962765041857,-0.1076953338845813,1.0,0.0965018416216643,0.0812636448288376,0.1336962765041857,0.10382058765156253,0.09750954781619449
f24_grid_modernization_signal,2nd_derivatives_001_150,f24gms_f24_grid_modernization_signal_asset_growth_5p378s_slope_pct_slope_v009_signal,9687,19,0.1005121809558859,0.0857030245949858,0.0996497230099916,0.1028679117463882,0.9473684210526316,0.1005121809558859,0.0857030245949858,0.0996497230099916,0.09528830952028777,0.09514654813765895
f31_regime_spike_signature,base_001_075,f31rss_f31_regime_spike_signature_p0_xstdcls_10d_base_v018_signal,21289,19,-0.0964138436241927,-0.0773705686570319,-0.124731261114097,-0.1043943816003479,1.0,0.0964138436241927,0.0773705686570319,0.124731261114097,0.09950522446510719,0.0949484737575301
f26_ipp_revenue_volatility,base_001_075,f26irv_f26_ipp_revenue_volatility_revenue_cv_504d_t4s2i126_base_v039_signal,121831,19,-0.06444931753273,-0.1158294619116457,-0.1611513591969745,-0.0884140859116907,0.9473684210526316,0.06444931753273,0.1158294619116457,0.1611513591969745,0.11381004621378339,0.0938598566944672
f03_utility_capex_intensity,base_076_150,f03uci_f03_utility_capex_intensity_intensxret_63d_base_v076_signal,121831,19,0.080613488876948,0.1131010813912666,0.0977197736890642,0.0834534231931518,1.0,0.080613488876948,0.1131010813912666,0.0977197736890642,0.09714478131909293,0.09292570935306102
f25_transmission_capital_efficiency,base_076_150,f25tce_f25_transmission_capital_efficiency_revenue_per_asset_63p504s_ratio_mean_base_v132_signal,121831,19,-0.0626334617929009,-0.1147846534909074,-0.1599862907306772,-0.0738322382559746,0.9473684210526316,0.0626334617929009,0.1147846534909074,0.1599862907306772,0.11246813533816184,0.09238726894460428
f41_utility_roic_stability,base_076_150,f41urs_f41_utility_roic_stability_stablogxcm_base_v130_signal,35760,19,-0.1006394741401903,-0.0626892791877344,-0.1183780411157539,-0.0973368969348193,0.9473684210526316,0.1006394741401903,0.0626892791877344,0.1183780411157539,0.09390226481455953,0.0911206785365234
f01_regulated_rate_base_growth,base_001_075,f01rrb_f01_regulated_rate_base_growth_assetxrb_252d_base_v058_signal,121831,19,-0.0621627863855605,-0.1124074631407543,-0.1576002217043785,-0.0690201939494791,0.9473684210526316,0.0621627863855605,0.1124074631407543,0.1576002217043785,0.1107234904102311,0.09106104587005534
f01_regulated_rate_base_growth,base_001_075,f01rrb_f01_regulated_rate_base_growth_assetxrb_252d_base_v058_signal,121831,19,-0.0621627863855605,-0.1124074631407543,-0.1576002217043785,-0.0690201939494791,0.9473684210526316,0.0621627863855605,0.1124074631407543,0.1576002217043785,0.1107234904102311,0.09106104587005534
f46_quiet_utility_compounder,base_001_075,f46quc_f46_quiet_utility_compounder_lv_close_84d_s00_base_v036_signal,121831,19,0.0573774219866926,0.1149458923624786,0.1547060534474971,0.0635496068325722,0.9473684210526316,0.0573774219866926,0.1149458923624786,0.1547060534474971,0.1090097892655561,0.08879427817128571
f02_allowed_roe_proxy,base_076_150,f02arp_f02_allowed_roe_proxy_proxyxclosez_252d_base_v083_signal,121831,19,-0.0729855219772618,-0.0930380135038968,-0.1378261461895309,-0.0785973650422259,0.9473684210526316,0.0729855219772618,0.0930380135038968,0.1378261461895309,0.10128322722356316,0.0881511615777985
f43_renewable_capital_efficiency,base_076_150,f43rce_f43_renewable_capital_efficiency_atoemaxcm126_base_v107_signal,121831,19,-0.054363459639615,-0.1140557176717179,-0.1621801750639998,-0.0752301546088783,0.9473684210526316,0.054363459639615,0.1140557176717179,0.1621801750639998,0.11019978412511089,0.08801445915522242
f43_renewable_capital_efficiency,base_076_150,f43rce_f43_renewable_capital_efficiency_atosignxlc_base_v137_signal,121831,19,-0.0598652909199972,-0.1084235079316842,-0.1512757807298624,-0.0761569541453848,0.9473684210526316,0.0598652909199972,0.1084235079316842,0.1512757807298624,0.10652152652718128,0.08767170877719363
f45_utility_balance_sheet_strength,base_076_150,f45ubss_f45_utility_balance_sheet_strength_ndsignxlc_base_v137_signal,121831,19,-0.0598652909199972,-0.1084235079316842,-0.1512757807298624,-0.0761569541453848,0.9473684210526316,0.0598652909199972,0.1084235079316842,0.1512757807298624,0.10652152652718128,0.08767170877719363
f28_power_pricing_dynamics,base_001_075,f28ppd_f28_power_pricing_dynamics_revenue_per_asset_378d_t1s5i21_base_v032_signal,121831,19,-0.0563321863634955,-0.1109117200318949,-0.1553283336482859,-0.0789956650724498,0.9473684210526316,0.0563321863634955,0.1109117200318949,0.1553283336482859,0.10752408001455876,0.08711074076965365
f43_renewable_capital_efficiency,base_076_150,f43rce_f43_renewable_capital_efficiency_atoemaxcm126_base_v108_signal,121831,19,-0.053549625250223,-0.1131117268075275,-0.160832121648749,-0.076030773816505,0.9473684210526316,0.053549625250223,0.1131117268075275,0.160832121648749,0.10916449123549983,0.08708786997784938
f26_ipp_revenue_volatility,base_001_075,f26irv_f26_ipp_revenue_volatility_revenue_cv_504d_t6s2i126_base_v040_signal,121831,19,-0.0600483877503026,-0.1078465992282395,-0.1471698752736796,-0.0861526797185508,0.9473684210526316,0.0600483877503026,0.1078465992282395,0.1471698752736796,0.10502162075074058,0.08698200810310888
f21_grid_capex_cycle,base_076_150,f21gcc_f21_grid_capex_cycle_capex_intensity_63p105s_signxclose_base_v098_signal,121831,19,0.0594741245233008,0.1051301358073617,0.1484052477180427,0.0699405647837279,0.9473684210526316,0.0594741245233008,0.1051301358073617,0.1484052477180427,0.10433650268290173,0.08604106382570428
f40_renewable_funding_quality,base_001_075,f40rfq_f40_renewable_funding_quality_p0_qrank_5d_base_v071_signal,121832,19,-0.0595491757170722,-0.105120528887682,-0.1462764051680029,-0.0700731923676905,0.9473684210526316,0.0595491757170722,0.105120528887682,0.1462764051680029,0.1036487032575857,0.08575954101444418
f23_transmission_revenue,base_001_075,f23tre_f23_transmission_revenue_revenue_smoothness_5p7s_std_w_base_v032_signal,11612,19,-0.1115011947965542,-0.047633486114817,-0.0712951109397059,-0.1077539809788304,0.9473684210526316,0.1115011947965542,0.047633486114817,0.0712951109397059,0.07680993061702569,0.08542969702300668
f31_regime_spike_signature,base_076_150,f31rss_f31_regime_spike_signature_p0_xlogcls_252d_base_v099_signal,121831,19,-0.0522530084661527,-0.1131472124917542,-0.1532756508724096,-0.0430346276708131,0.9473684210526316,0.0522530084661527,0.1131472124917542,0.1532756508724096,0.10622529061010551,0.08526214228372311
f26_ipp_revenue_volatility,base_076_150,f26irv_f26_ipp_revenue_volatility_revenue_cv_5d_t2s2i126_base_v143_signal,121831,19,-0.054810904344025,-0.1127090162004154,-0.1463624358986643,-0.0511803562604137,0.8947368421052632,0.054810904344025,0.1127090162004154,0.1463624358986643,0.10462745214770157,0.08504763230239024
f48_utility_regime_bottom,base_076_150,f48urb_f48_utility_regime_bottom_rb_rev_147d_s01_base_v130_signal,121831,19,-0.0586131181816661,-0.1072413734046774,-0.1468060124091444,-0.0799081385105916,0.8421052631578947,0.0586131181816661,0.1072413734046774,0.1468060124091444,0.10422016799849597,0.08504232345207283
f02_allowed_roe_proxy,base_001_075,f02arp_f02_allowed_roe_proxy_roeraw_21d_base_v021_signal,121831,19,-0.0607949891694497,-0.1018994676493703,-0.1420398112142055,-0.074596210908188,0.8947368421052632,0.0607949891694497,0.1018994676493703,0.1420398112142055,0.10157808934434183,0.08435313513851637
f25_transmission_capital_efficiency,base_076_150,f25tce_f25_transmission_capital_efficiency_revenue_per_asset_63p63s_signxclose_base_v087_signal,121831,19,-0.0559457434585759,-0.1054016724881397,-0.1488975023396886,-0.0724451099812946,0.9473684210526316,0.0559457434585759,0.1054016724881397,0.1488975023396886,0.10341497276213474,0.08428360907757056
f50_renewable_idiosyncratic_alpha,base_001_075,f50ria_f50_renewable_idiosyncratic_alpha_is_cr_42d_s00_base_v011_signal,121831,19,-0.0948581660843988,-0.0736716628718454,-0.0636631743831888,-0.0984579585639072,1.0,0.0948581660843988,0.0736716628718454,0.0636631743831888,0.077397667779811,0.08382296636545129
f23_transmission_revenue,base_076_150,f23tre_f23_transmission_revenue_revenue_smoothness_5p10s_xclose_mean_base_v144_signal,7740,19,-0.1047256593258675,-0.0555198975661744,-0.0681483697462444,-0.1064937747979827,0.9473684210526316,0.1047256593258675,0.0555198975661744,0.0681483697462444,0.07613130887942876,0.0836505558400224
f24_grid_modernization_signal,base_001_075,f24gms_f24_grid_modernization_signal_asset_growth_5p504s_ema_w_base_v071_signal,121831,19,-0.0581037869734053,-0.1028017826673991,-0.1410456345138013,-0.0464924742655462,0.9473684210526316,0.0581037869734053,0.1028017826673991,0.1410456345138013,0.10065040138486858,0.08349574870497806
f09_utility_rate_case_signature,base_076_150,f09urc_f09_utility_rate_case_signature_mfloor_tanhsig_252d_base_v100_signal,121831,19,-0.0603040107270848,-0.0977818296223707,-0.1414523484943817,-0.0775284549838516,0.9473684210526316,0.0603040107270848,0.0977818296223707,0.1414523484943817,0.09984606294794574,0.08324352276555128
f05_utility_revenue_stability,base_001_075,f05urs_f05_utility_revenue_stability_smoothxret_252d_base_v051_signal,121831,19,-0.0945045936861019,-0.0641444671277664,-0.0792474211322592,-0.1033265345611224,1.0,0.0945045936861019,0.0641444671277664,0.0792474211322592,0.07929882731537584,0.08310797983552486
f34_regime_recovery_signal,base_076_150,f34rrs_f34_regime_recovery_signal_p0_xstdcls_189d_base_v083_signal,122447,19,-0.0527431123062355,-0.1062550075818465,-0.1444622799992299,-0.0537445808802705,0.8947368421052632,0.0527431123062355,0.1062550075818465,0.1444622799992299,0.10115346662910396,0.08172177005908529
f04_utility_dividend_growth,base_076_150,f04udg_f04_utility_dividend_growth_covxpayout_63d_base_v127_signal,118210,19,-0.0573357623653172,-0.0983680201150137,-0.1411889587044425,-0.0773963560727641,0.8947368421052632,0.0573357623653172,0.0983680201150137,0.1411889587044425,0.09896424706159113,0.08131811763006361
f21_grid_capex_cycle,base_076_150,f21gcc_f21_grid_capex_cycle_capex_intensity_63p315s_ema_w_base_v080_signal,121831,19,0.0563930762485112,0.1000583029072715,0.1386064084549069,0.0718322150295178,0.8947368421052632,0.0563930762485112,0.1000583029072715,0.1386064084549069,0.09835259587022986,0.0809342270837011
f02_allowed_roe_proxy,base_076_150,f02arp_f02_allowed_roe_proxy_proxyxretpct_252d_base_v077_signal,121831,19,-0.0897946082200533,-0.0683433120987564,-0.0830004528407748,-0.1013695814131263,0.8947368421052632,0.0897946082200533,0.0683433120987564,0.0830004528407748,0.08037945771986149,0.08092228647329792
f26_ipp_revenue_volatility,base_001_075,f26irv_f26_ipp_revenue_volatility_revenue_cv_252d_t0s2i126_base_v027_signal,121831,19,-0.0563994654613214,-0.1025839359410676,-0.1297693825888431,-0.067309743564643,0.9473684210526316,0.0563994654613214,0.1025839359410676,0.1297693825888431,0.09625092799707737,0.08081503523652098
f21_grid_capex_cycle,base_001_075,f21gcc_f21_grid_capex_cycle_capex_intensity_63p252s_ema_w_base_v069_signal,121831,19,0.055847002901666,0.0999148089509118,0.1387445546959071,0.0703556680559058,0.8947368421052632,0.055847002901666,0.0999148089509118,0.1387445546959071,0.09816878884949498,0.08062018270291801
f41_utility_roic_stability,base_076_150,f41urs_f41_utility_roic_stability_stablogdc_base_v129_signal,35761,19,0.0702003816865259,0.0838880111327576,0.1227543683073679,0.1038066132669717,0.8421052631578947,0.0702003816865259,0.0838880111327576,0.1227543683073679,0.09228092037555047,0.0805271278946303
f26_ipp_revenue_volatility,base_076_150,f26irv_f26_ipp_revenue_volatility_revenue_cv_5d_t6s2i126_base_v145_signal,121831,19,-0.0521157296568007,-0.1070379680395535,-0.1362069610042104,-0.0591673257227176,0.8947368421052632,0.0521157296568007,0.1070379680395535,0.1362069610042104,0.0984535529001882,0.08038320593178849
f03_utility_capex_intensity,base_001_075,f03uci_f03_utility_capex_intensity_assetsxrev_63d_base_v067_signal,121831,19,0.055231192509133,0.0991971432958012,0.1393165701627739,0.0630035182196745,0.8947368421052632,0.055231192509133,0.0991971432958012,0.1393165701627739,0.0979149686559027,0.08016171293250908
f21_grid_capex_cycle,base_001_075,f21gcc_f21_grid_capex_cycle_capex_intensity_63p5s_mean_w_base_v002_signal,121831,19,0.0555804184001764,0.0987287456550633,0.1383241855298216,0.0625056908945226,0.8947368421052632,0.0555804184001764,0.0987287456550633,0.1383241855298216,0.09754444986168709,0.08005889609240224
f03_utility_capex_intensity,base_001_075,f03uci_f03_utility_capex_intensity_capexassets_5d_base_v038_signal,121831,19,0.0557018637871965,0.0980121142387218,0.1376187801974875,0.0608647425031829,0.8947368421052632,0.0557018637871965,0.0980121142387218,0.1376187801974875,0.09711091940780192,0.07980297327176833
f26_ipp_revenue_volatility,base_076_150,f26irv_f26_ipp_revenue_volatility_volatility_score_42d_t6s2i126_base_v110_signal,121831,19,-0.0571102835532782,-0.0984066784266721,-0.1266417940347301,-0.0545222548827192,0.9473684210526316,0.0571102835532782,0.0984066784266721,0.1266417940347301,0.09405291867156014,0.07947805792788301
f40_renewable_funding_quality,base_076_150,f40rfq_f40_renewable_funding_quality_p0_kurt_5d_base_v141_signal,121831,19,0.0576738614214323,0.0943913086128025,0.1312367792460298,0.0639717846651378,0.9473684210526316,0.0576738614214323,0.0943913086128025,0.1312367792460298,0.09443398309342155,0.07926821329394274
f34_regime_recovery_signal,base_076_150,f34rrs_f34_regime_recovery_signal_p0_xclsret_189d_base_v088_signal,121831,19,-0.0893429009486504,-0.0588831479757478,-0.0852218402486812,-0.0848934788861925,0.9473684210526316,0.0893429009486504,0.0588831479757478,0.0852218402486812,0.07781596305769313,0.07888147726008438
f24_grid_modernization_signal,base_076_150,f24gms_f24_grid_modernization_signal_asset_growth_5p210s_ema_w_base_v079_signal,121831,19,-0.051874354737679,-0.098499929990894,-0.1398700302527192,-0.037652661826199,0.9473684210526316,0.051874354737679,0.098499929990894,0.1398700302527192,0.09674810499376407,0.07865184426139155
f04_utility_dividend_growth,base_001_075,f04udg_f04_utility_dividend_growth_compound_252d_base_v009_signal,120352,19,-0.0551367711416361,-0.0946359515679864,-0.1345261159630026,-0.0653473675765892,0.9473684210526316,0.0551367711416361,0.0946359515679864,0.1345261159630026,0.09476627955754169,0.07845963669425957
f37_utility_debt_capacity,2nd_derivatives_001_150,f37udc_f37_utility_debt_capacity_p0_xclose_42d_slope_v019_signal,121831,19,-0.0950092017102834,-0.0561824745614671,-0.0586789465825904,-0.0993332846966621,1.0,0.0950092017102834,0.0561824745614671,0.0586789465825904,0.0699568742847803,0.07791164529648456
f36_utility_leverage_cycle,2nd_derivatives_001_150,f36ulc_f36_utility_leverage_cycle_p0_meanw_63d_slope_v088_signal,121831,19,-0.0897559544572592,-0.065617424261683,-0.058868861248546,-0.0811047138667368,1.0,0.0897559544572592,0.065617424261683,0.058868861248546,0.07141407998916273,0.07788133141727936
f35_regulatory_subsidy_cycle,base_076_150,f35rsc_f35_regulatory_subsidy_cycle_p0_xlogcls_252d_base_v099_signal,121831,19,-0.0513481506711839,-0.1050851773671461,-0.1243740900579541,-0.0571567364233685,0.8947368421052632,0.0513481506711839,0.1050851773671461,0.1243740900579541,0.09360247269876136,0.07761238931423255
f09_utility_rate_case_signature,base_001_075,f09urc_f09_utility_rate_case_signature_mfloor_ema_252d_base_v020_signal,121831,19,-0.0549631841547626,-0.092085280051299,-0.1341641601838609,-0.0695868069033281,0.9473684210526316,0.0549631841547626,0.092085280051299,0.1341641601838609,0.0937375414633075,0.07754603945318224
f04_utility_dividend_growth,base_001_075,f04udg_f04_utility_dividend_growth_coverage_252d_base_v014_signal,118135,19,-0.0570474738944657,-0.0921408735354438,-0.1288731187454542,-0.0734582284547678,0.8947368421052632,0.0570474738944657,0.0921408735354438,0.1288731187454542,0.0926871553917879,0.07744859092660006
f39_renewable_capital_intensity,2nd_derivatives_001_150,f39rci_f39_renewable_capital_intensity_p0_xclose_21d_slope_v013_signal,121831,19,-0.0785910476316944,-0.0796544661943737,-0.062366044559804,-0.0871339972777576,1.0,0.0785910476316944,0.0796544661943737,0.062366044559804,0.07353718612862403,0.07647632273971464
f45_utility_balance_sheet_strength,2nd_derivatives_001_150,f45ubss_f45_utility_balance_sheet_strength_ndlogxcm42d_slope_v130_signal,121831,19,-0.1003914315026263,-0.0414976285334988,-0.0585834293573988,-0.1109656586957632,1.0,0.1003914315026263,0.0414976285334988,0.0585834293573988,0.06682416313117463,0.07645209029010393
f04_utility_dividend_growth,2nd_derivatives_001_150,f04udg_f04_utility_dividend_growth_compound_504d_slope_v018_signal,118578,19,-0.0910500724390387,-0.058539435814834,-0.0572507606626416,-0.096930176852087,1.0,0.0910500724390387,0.058539435814834,0.0572507606626416,0.06894675630550477,0.07622698468531772
f43_renewable_capital_efficiency,base_001_075,f43rce_f43_renewable_capital_efficiency_atomeanxcz_base_v029_signal,121831,19,-0.0831523605136591,-0.0678245394213741,-0.0648190671888547,-0.0806070888155475,1.0,0.0831523605136591,0.0678245394213741,0.0648190671888547,0.07193198904129598,0.07580402018725294
f49_utility_terminal_compounder,base_001_075,f49utc_f49_utility_terminal_compounder_cs_re_5d_s01_base_v075_signal,121831,19,-0.0550514276103867,-0.0894423814882443,-0.1257482881655089,-0.060008100377089,0.9473684210526316,0.0550514276103867,0.0894423814882443,0.1257482881655089,0.09008069908804663,0.0755386263232461
f27_ipp_capacity_growth,base_076_150,f27icg_f27_ipp_capacity_growth_asset_growth_5d_t1s0i252_base_v142_signal,121831,19,-0.0558015483433021,-0.0913951133581711,-0.1212912855805832,-0.0517686167003572,0.8947368421052632,0.0558015483433021,0.0913951133581711,0.1212912855805832,0.08949598242735214,0.0754220013542502
f27_ipp_capacity_growth,base_001_075,f27icg_f27_ipp_capacity_growth_asset_growth_21d_t9s0i252_base_v006_signal,121831,19,-0.0555290478683014,-0.0905354073916639,-0.1204297185306685,-0.0568512123947697,0.8947368421052632,0.0555290478683014,0.0905354073916639,0.1204297185306685,0.0888313912635446,0.0748892818846394
f09_utility_rate_case_signature,base_076_150,f09urc_f09_utility_rate_case_signature_mrec_rank_21d_base_v107_signal,121831,19,-0.0486823050706482,-0.0944899795123676,-0.1324416151254475,-0.0522287675435369,0.9473684210526316,0.0486823050706482,0.0944899795123676,0.1324416151254475,0.0918712999028211,0.07460416992398405
f49_utility_terminal_compounder,base_076_150,f49utc_f49_utility_terminal_compounder_cs_re_126d_s01_base_v117_signal,121831,19,-0.0538480545793793,-0.088249100084787,-0.1258463363758849,-0.058751745859676,0.9473684210526316,0.0538480545793793,0.088249100084787,0.1258463363758849,0.08931449701335041,0.07454299428011393
f48_utility_regime_bottom,base_001_075,f48urb_f48_utility_regime_bottom_rb_rev_504d_s00_base_v058_signal,122447,19,-0.0476051868676343,-0.0959762206819116,-0.1339661773380319,-0.0526117748044247,0.8947368421052632,0.0476051868676343,0.0959762206819116,0.1339661773380319,0.0925158616291926,0.0743189847371987
f39_renewable_capital_intensity,base_001_075,f39rci_f39_renewable_capital_intensity_p0_meanw_63d_base_v015_signal,121831,19,0.0497930457849749,0.0918418280152076,0.1343463636892897,0.0689374042360868,0.8947368421052632,0.0497930457849749,0.0918418280152076,0.1343463636892897,0.09199374582982407,0.07430447215361338
f48_utility_regime_bottom,base_076_150,f48urb_f48_utility_regime_bottom_rb_rev_147d_s01_base_v132_signal,121831,19,-0.0491684292291313,-0.0940011313732485,-0.1371156128021726,-0.0647569128707652,0.7894736842105263,0.0491684292291313,0.0940011313732485,0.1371156128021726,0.0934283911348508,0.07425763016950798
f39_renewable_capital_intensity,base_001_075,f39rci_f39_renewable_capital_intensity_p0_meanw_42d_base_v014_signal,121831,19,0.0496389881006221,0.0909403216448485,0.1337746008919921,0.0706763451837896,0.8947368421052632,0.0496389881006221,0.0909403216448485,0.1337746008919921,0.09145130354582091,0.0738659565862699
f32_boom_bust_signature,base_001_075,f32bbs_f32_boom_bust_signature_p0_xclsabs_63d_base_v054_signal,122448,19,-0.0455331466249653,-0.0995248103932593,-0.1267650190083666,-0.0418368693455559,0.8947368421052632,0.0455331466249653,0.0995248103932593,0.1267650190083666,0.0906076586755304,0.07319648219256951
f39_renewable_capital_intensity,base_076_150,f39rci_f39_renewable_capital_intensity_p0_maxw_189d_base_v127_signal,121831,19,0.0497819058308666,0.0902857309202786,0.128321976593069,0.0645603561686129,0.8947368421052632,0.0497819058308666,0.0902857309202786,0.128321976593069,0.08946320444807139,0.07292803387995424
f44_utility_earnings_quality,base_001_075,f44ueq_f44_utility_earnings_quality_accstdxcr_base_v059_signal,121831,19,-0.0679733967964046,-0.0851268770698109,-0.0642872704169234,-0.0820331804750666,1.0,0.0679733967964046,0.0851268770698109,0.0642872704169234,0.0724625147610463,0.07256652192150431
f28_power_pricing_dynamics,2nd_derivatives_001_150,f28ppd_f28_power_pricing_dynamics_pricing_dynamics_42d_t252s6d21_slope_v122_signal,121831,19,-0.0660144665421727,-0.0885909647946314,-0.0638095537650811,-0.0708672756252203,1.0,0.0660144665421727,0.0885909647946314,0.0638095537650811,0.07280499503396173,0.07245667910134657
f32_boom_bust_signature,base_076_150,f32bbs_f32_boom_bust_signature_p0_xcls_252d_base_v092_signal,121831,19,-0.0462523495553153,-0.0915375454173221,-0.1352323555763684,-0.0527573639823375,0.8947368421052632,0.0462523495553153,0.0915375454173221,0.1352323555763684,0.09100741684966861,0.07245460896093875
f45_utility_balance_sheet_strength,2nd_derivatives_001_150,f45ubss_f45_utility_balance_sheet_strength_ndlogdc21d_slope_v129_signal,121831,19,0.0660439999343288,0.08840042848338,0.0634056190826789,0.073229072214978,1.0,0.0660439999343288,0.08840042848338,0.0634056190826789,0.07261668250012925,0.07235517137129668
f01_regulated_rate_base_growth,base_001_075,f01rrb_f01_regulated_rate_base_growth_assetxrbratio_252d_base_v072_signal,121832,19,-0.0524840934031926,-0.0874599470803205,-0.1171337755930645,-0.0486639379322538,0.8947368421052632,0.0524840934031926,0.0874599470803205,0.1171337755930645,0.0856926053588592,0.0718456056231824
f34_regime_recovery_signal,base_076_150,f34rrs_f34_regime_recovery_signal_p0_xclsabs_252d_base_v093_signal,122447,19,-0.0448894995944918,-0.089446947579262,-0.1389102688997431,-0.0472953198954901,0.8947368421052632,0.0448894995944918,0.089446947579262,0.1389102688997431,0.09108223869116565,0.07165106781316595
f09_utility_rate_case_signature,base_001_075,f09urc_f09_utility_rate_case_signature_mfloor_ema_63d_base_v018_signal,121831,19,-0.0522934640752988,-0.0839139360994527,-0.1206127397153872,-0.0522483315838334,0.9473684210526316,0.0522934640752988,0.0839139360994527,0.1206127397153872,0.08560671329671289,0.07161465389112168
f20_clean_energy_inflection,base_001_075,f20cei_f20_clean_energy_inflection_p1_std63_xstd63_5d_base_v025_signal,122447,19,-0.0520367377016144,-0.0898349395892894,-0.1120222387806549,-0.0563317283713853,0.8421052631578947,0.0520367377016144,0.0898349395892894,0.1120222387806549,0.08463130535718623,0.07114157437894528
f44_utility_earnings_quality,base_076_150,f44ueq_f44_utility_earnings_quality_accsignxcr_base_v143_signal,121831,19,0.0670681249992284,0.0841790088773065,0.058595043336405,0.0733814199291007,1.0,0.0670681249992284,0.0841790088773065,0.058595043336405,0.0699473924043133,0.07093042791322833
f45_utility_balance_sheet_strength,base_076_150,f45ubss_f45_utility_balance_sheet_strength_ndemaxcr_base_v113_signal,121831,19,-0.0618548731377898,-0.0896078565919707,-0.0652575890425969,-0.0816403003055844,1.0,0.0618548731377898,0.0896078565919707,0.0652575890425969,0.07224010625745246,0.07069117555976513
f20_clean_energy_inflection,base_001_075,f20cei_f20_clean_energy_inflection_p1_z252_xclose_5d_base_v031_signal,121831,19,-0.0492763486067681,-0.0882458560486831,-0.1175597335383259,-0.0632613216651099,0.8421052631578947,0.0492763486067681,0.0882458560486831,0.1175597335383259,0.08502731273125903,0.07004263716470543
f43_renewable_capital_efficiency,2nd_derivatives_001_150,f43rce_f43_renewable_capital_efficiency_atomeanxc126d_slope_v012_signal,121831,19,-0.0609658325680304,-0.0692824948084282,-0.1085292164963212,-0.066753224551836,0.8947368421052632,0.0609658325680304,0.0692824948084282,0.1085292164963212,0.07959251462425992,0.06963272042042447
f10_utility_regulated_growth,base_001_075,f10urg_f10_utility_regulated_growth_longg_mean_252d_base_v005_signal,121831,19,-0.0454922249941377,-0.0900103126492989,-0.1178376194819845,-0.058331081917461,0.8947368421052632,0.0454922249941377,0.0900103126492989,0.1178376194819845,0.08444671904180705,0.06898116217448196
